script,timestamp,server,cpu,gpu,model,device,dtype,quant,precision,workload,sla_seconds,think_time_s,level,is_best,result,note,replicas,batch_size,offered_rps,requests_per_minute,rho,requests_measured,images_per_second,images_per_minute,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_pct,cpu_launch_ms,gpu_ms,p50_ms,p95_ms,p99_ms,mean_latency_ms,predicted_mean_ms,sla_attainment_pct,dropped,mean_batch_size,queue_depth_max,cpu_cores_busy_mean,gpu_util_pct_mean,gpu_power_w_mean,cpu_power_w_mean,power_w_mean,images_per_second_per_w,file
server_vit_benchmark,20260922_201416,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 1062.5 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,501.7,1062.5,1290.0,,,,,1.1,,0.6,,,,,,server_vit_facebook_dinov2-giant_interactive_20260922_201416.txt
server_vit_benchmark,20260922_201416,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 2297.3 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,569.9,2297.3,2732.1,,,,,1.5,,1.0,,,,,,server_vit_facebook_dinov2-giant_interactive_20260922_201416.txt
server_vit_benchmark,20260922_221805,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.10,,FAIL,p95 715.7 ms > 100 ms,1,32,0.10,6.00,,18,0.150,9.00,6666.7,6.6667,,,,,494.9,715.7,732.9,,,,,1.0,,0.2,,,,,,server_vit_facebook_dinov2-giant_interactive_20260922_221805.txt
server_vit_benchmark,20260923_000957,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 744.3 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,433.3,744.3,794.8,,,,,1.0,,7.3,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_000957.txt
server_vit_benchmark,20260923_003653,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 321.0 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,218.4,321.0,415.3,,,,,1.0,,1.0,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_003653.txt
server_vit_benchmark,20260923_124834,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.00,,PASS,ok,1,32,1.00,60.00,,230,0.958,57.48,1043.8,1.0438,,,,,216.4,393.8,470.7,,,,,1.0,,1.7,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_124834.txt
server_vit_benchmark,20260923_124834,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.41,,PASS,ok,1,32,1.41,84.60,,313,1.304,78.24,766.9,0.7669,,,,,213.3,438.7,608.7,,,,,1.1,,2.2,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_124834.txt
server_vit_benchmark,20260923_124834,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.68,,PASS,ok,1,32,1.68,100.80,,371,1.546,92.76,646.8,0.6468,,,,,213.3,471.2,681.4,,,,,1.2,,2.6,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_124834.txt
server_vit_benchmark,20260923_124834,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.76,yes,PASS,ok,1,32,1.76,105.60,,391,1.629,97.74,613.9,0.6139,,,,,213.4,479.7,692.7,,,,,1.2,,2.7,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_124834.txt
server_vit_benchmark,20260923_124834,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.83,,FAIL,p95 505.7 ms > 500 ms,1,32,1.83,109.80,,419,1.746,104.76,572.7,0.5727,,,,,214.5,505.7,732.2,,,,,1.2,,2.9,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_124834.txt
server_vit_benchmark,20260923_124834,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,2.00,,FAIL,p95 521.6 ms > 500 ms,1,32,2.00,120.00,,457,1.904,114.24,525.2,0.5252,,,,,214.8,521.6,753.2,,,,,1.2,,3.1,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_124834.txt
server_vit_benchmark,20260923_174416,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,0.50,,FAIL,p95 514.4 ms > 500 ms,1,32,0.50,30.00,,119,0.496,29.76,2016.1,2.0161,,,,,294.0,514.4,558.2,,,,,1.0,,2.3,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_174416.txt
server_vit_benchmark,20260923_174416,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.00,,FAIL,p95 563.7 ms > 500 ms,1,32,1.00,60.00,,230,0.958,57.48,1043.8,1.0438,,,,,291.8,563.7,673.4,,,,,1.1,,4.3,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_174416.txt
server_vit_benchmark,20260923_175426,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.00,,PASS,ok,1,32,1.00,60.00,,230,0.958,57.48,1043.8,1.0438,,,,,217.4,435.9,541.9,,,,,1.0,,1.7,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_175426.txt
server_vit_benchmark,20260923_175426,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.41,,PASS,ok,1,32,1.41,84.60,,313,1.304,78.24,766.9,0.7669,,,,,212.7,448.7,591.0,,,,,1.1,,2.2,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_175426.txt
server_vit_benchmark,20260923_175426,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.68,,PASS,ok,1,32,1.68,100.80,,371,1.546,92.76,646.8,0.6468,,,,,213.3,484.7,688.8,,,,,1.2,,2.6,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_175426.txt
server_vit_benchmark,20260923_175426,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.76,yes,PASS,ok,1,32,1.76,105.60,,391,1.629,97.74,613.9,0.6139,,,,,213.0,488.9,730.8,,,,,1.2,,2.7,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_175426.txt
server_vit_benchmark,20260923_175426,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,1.83,,FAIL,p95 517.8 ms > 500 ms,1,32,1.83,109.80,,419,1.746,104.76,572.7,0.5727,,,,,213.4,517.8,748.0,,,,,1.2,,2.9,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_175426.txt
server_vit_benchmark,20260923_175426,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.5,5,2.00,,FAIL,p95 537.2 ms > 500 ms,1,32,2.00,120.00,,457,1.904,114.24,525.2,0.5252,,,,,217.5,537.2,773.1,,,,,1.2,,3.2,,,,,,server_vit_facebook_dinov2-giant_interactive_20260923_175426.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,1,,,,,16.9,1014.00,118.371,0.0592,,,140.45,,,,,,,,,,,47.8,,,2513.0,2513.0,0.01,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,4,,,,,31.6,1896.00,63.387,0.0316,,,258.33,,,,,,,,,,,47.8,,,386.0,386.0,0.08,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,8,,,,,34.1,2046.00,58.727,0.0293,,,494.87,,,,,,,,,,,47.5,,,385.3,385.3,0.09,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,2,16,,,,,37.1,2226.00,53.843,0.0270,,,913.77,,,,,,,,,,,47.1,,,384.1,384.1,0.10,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,32,,,,,25.3,1518.00,79.153,0.0395,,,2550.60,,,,,,,,,,,43.1,,,376.1,376.1,0.07,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_215915.txt
server_vit_benchmark,20260924_191330,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 145.0 ms > 100 ms,2,32,0.50,30.00,,119,0.496,29.76,2016.1,2.0161,,,,,134.8,145.0,158.1,,,,,1.0,,1.0,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_191330.txt
server_vit_benchmark,20260924_191330,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 147.4 ms > 100 ms,2,32,1.00,60.00,,230,0.958,57.48,1043.8,1.0438,,,,,135.1,147.4,153.5,,,,,1.0,,2.0,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_191330.txt
server_vit_benchmark,20260924_175649,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 135.5 ms > 100 ms,4,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,130.0,135.5,142.9,,,,,1.0,,1.1,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_175649.txt
server_vit_benchmark,20260924_175649,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 137.5 ms > 100 ms,4,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,130.0,137.5,139.6,,,,,1.0,,2.0,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_175649.txt
server_vit_benchmark,20260924_175649,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,2.00,,FAIL,p95 142.4 ms > 100 ms,4,32,2.00,120.00,,226,1.883,112.98,531.1,0.5311,,,,,130.4,142.4,146.4,,,,,1.0,,3.7,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_175649.txt
server_vit_benchmark,20260924_175649,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,4.00,,FAIL,p95 140.2 ms > 100 ms,4,32,4.00,240.00,,456,3.800,228.00,263.2,0.2632,,,,,131.6,140.2,150.6,,,,,1.0,,7.6,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_175649.txt
server_vit_benchmark,20260924_175649,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,FAIL,p95 144.6 ms > 100 ms,4,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,133.2,144.6,190.0,,,,,1.0,,15.3,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_175649.txt
server_vit_benchmark,20260924_185258,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 142.2 ms > 100 ms,4,32,0.50,30.00,,119,0.496,29.76,2016.1,2.0161,,,,,131.2,142.2,149.1,,,,,1.0,,1.0,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_185258.txt
server_vit_benchmark,20260924_185955,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 229.0 ms > 100 ms,4,32,0.50,30.00,,119,0.496,29.76,2016.1,2.0161,,,,,134.7,229.0,234.0,,,,,1.0,,1.2,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_185955.txt
server_vit_benchmark,20260924_185955,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 231.9 ms > 100 ms,4,32,1.00,60.00,,230,0.958,57.48,1043.8,1.0438,,,,,135.5,231.9,238.9,,,,,1.0,,2.3,,,,,,server_vit_facebook_dinov2-giant_interactive_20260924_185955.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,1,,,,,12.8,768.00,78.222,0.0781,,,77.93,,,,,,,,,,,24.0,,,326.2,326.2,0.04,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,4,,,,,21.8,1308.00,45.844,0.0459,,,183.19,,,,,,,,,,,24.0,,,328.5,328.5,0.07,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,8,,,,,23.1,1386.00,43.294,0.0433,,,346.35,,,,,,,,,,,24.0,,,331.6,331.6,0.07,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,16,,,,,26.6,1596.00,37.549,0.0376,,,602.12,,,,,,,,,,,23.9,,,335.2,335.2,0.08,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,32,,,,,25.6,1536.00,39.019,0.0391,,,1250.56,,,,,,,,,,,23.8,,,4264.9,4264.9,0.01,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,1,,,,,25.4,1524.00,78.621,0.0394,,,78.49,,,,,,,,,,,47.9,,,386.4,386.4,0.07,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,4,,,,,41.3,2478.00,48.368,0.0242,,,192.63,,,,,,,,,,,48.0,,,386.4,386.4,0.11,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,8,,,,,40.8,2448.00,49.066,0.0245,,,392.35,,,,,,,,,,,48.0,,,386.3,386.3,0.11,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,yes,ok,,2,16,,,,,43.8,2628.00,45.663,0.0228,,,727.79,,,,,,,,,,,47.8,,,386.2,386.2,0.11,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,32,,,,,43.1,2586.00,46.389,0.0232,,,1489.90,,,,,,,,,,,47.5,,,385.8,385.8,0.11,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,1,1,,,,,3.2,192.00,313.519,0.3125,,,313.28,,,,,,,,,,,24.0,,,358.6,358.6,0.01,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,1,4,,,,,4.4,264.00,227.982,0.2273,,,909.83,,,,,,,,,,,24.0,,,358.3,358.3,0.01,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,1,8,,,,,4.6,276.00,215.174,0.2174,,,1721.19,,,,,,,,,,,24.0,,,4168.5,4168.5,0.00,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,1,16,,,,,4.6,276.00,216.148,0.2174,,,3454.08,,,,,,,,,,,23.2,,,355.5,355.5,0.01,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,1,32,,,,,4.2,252.00,237.293,0.2381,,,7619.84,,,,,,,,,,,22.2,,,351.2,351.2,0.01,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,2,1,,,,,6.0,360.00,333.629,0.1667,,,333.33,,,,,,,,,,,48.0,,,386.6,386.6,0.02,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,2,4,,,,,7.8,468.00,257.444,0.1282,,,1029.01,,,,,,,,,,,47.9,,,386.5,386.5,0.02,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,yes,ok,,2,8,,,,,8.2,492.00,245.197,0.1220,,,1960.38,,,,,,,,,,,47.8,,,386.3,386.3,0.02,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,2,16,,,,,8.1,486.00,247.017,0.1235,,,3949.38,,,,,,,,,,,46.4,,,2002.0,2002.0,0.00,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,facebook/dinov2-giant,cpu,float32,disabled,float32,throughput,,,,,ok,,2,32,,,,,7.5,450.00,266.992,0.1333,,,8506.99,,,,,,,,,,,44.5,,,386.0,386.0,0.02,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,20260915_192059,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,1,,,,,42.4,2544.00,23.564,0.0236,,,1.57,24.14,,,,,,,,,,1.0,100.0,72.1,2441.6,2513.7,0.02,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_192059.txt
vit_throughput,20260915_192059,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,1,4,,,,,79.0,4740.00,12.657,0.0127,,,1.11,51.06,,,,,,,,,,1.0,100.0,72.0,260.5,332.5,0.24,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_192059.txt
vit_throughput,20260915_192059,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,8,,,,,68.1,4086.00,14.679,0.0147,,,1.20,117.16,,,,,,,,,,1.0,100.0,72.1,260.5,332.6,0.20,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_192059.txt
vit_throughput,20260915_192059,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,16,,,,,68.2,4092.00,14.672,0.0147,,,1.12,234.62,,,,,,,,,,1.0,100.0,71.9,1924.6,1996.5,0.03,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_192059.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,PASS,ok,1,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,28.1,42.7,52.0,,,,,1.1,,0.2,12.7,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,16.00,,PASS,ok,1,32,16.00,960.00,,1871,15.592,935.52,64.1,0.0641,,,,,29.1,50.7,61.8,,,,,1.2,,0.5,27.7,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,32.00,,PASS,ok,1,32,32.00,1920.00,,3771,31.425,1885.50,31.8,0.0318,,,,,37.7,77.8,131.2,,,,,1.8,,0.9,51.0,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,33.42,yes,PASS,ok,1,32,33.42,2005.20,,3963,33.025,1981.50,30.3,0.0303,,,,,40.2,88.9,154.8,,,,,1.9,,0.9,54.1,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,34.90,,FAIL,p95 113.7 ms > 100 ms,1,32,34.90,2094.00,,4146,34.550,2073.00,28.9,0.0289,,,,,42.3,113.7,234.7,,,,,2.0,,1.0,56.7,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,38.05,,FAIL,p95 157.0 ms > 100 ms,1,32,38.05,2283.00,,4564,38.033,2281.98,26.3,0.0263,,,,,47.4,157.0,329.0,,,,,2.4,,1.1,62.5,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,45.25,,FAIL,p95 412.7 ms > 100 ms,1,32,45.25,2715.00,,5438,45.317,2719.02,22.1,0.0221,,,,,67.4,412.7,670.0,,,,,4.7,,1.2,74.9,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_191515,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,64.00,,FAIL,p95 897.5 ms > 100 ms,1,32,64.00,3840.00,,7722,64.350,3861.00,15.5,0.0155,,,,,683.0,897.5,994.7,,,,,28.6,,1.5,98.0,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_191515.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,PASS,ok,1,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,28.2,42.6,50.8,,,,,1.1,,0.2,12.5,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,16.00,,PASS,ok,1,32,16.00,960.00,,1871,15.592,935.52,64.1,0.0641,,,,,29.1,50.2,61.1,,,,,1.2,,0.5,26.9,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,32.00,yes,PASS,ok,1,32,32.00,1920.00,,3771,31.425,1885.50,31.8,0.0318,,,,,37.7,77.3,140.9,,,,,1.8,,0.9,51.6,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,33.42,,FAIL,met SLA but not steady state (p95 drift x1.37 to 109.0 ms),1,32,33.42,2005.20,,3963,33.025,1981.50,30.3,0.0303,,,,,40.0,90.5,151.0,,,,,1.9,,0.9,53.6,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,34.90,,FAIL,p95 104.6 ms > 100 ms,1,32,34.90,2094.00,,4146,34.550,2073.00,28.9,0.0289,,,,,42.3,104.6,195.7,,,,,2.0,,1.0,56.5,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,38.05,,FAIL,p95 151.1 ms > 100 ms,1,32,38.05,2283.00,,4564,38.033,2281.98,26.3,0.0263,,,,,47.2,151.1,264.6,,,,,2.3,,1.1,61.0,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,45.25,,FAIL,p95 342.6 ms > 100 ms,1,32,45.25,2715.00,,5438,45.317,2719.02,22.1,0.0221,,,,,63.7,342.6,458.4,,,,,4.0,,1.2,74.5,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
server_vit_benchmark,20260911_193254,SR630 V4,6740P,L4,facebook/dinov2-giant,cuda,bfloat16,disabled,bfloat16,interactive,0.1,5,64.00,,FAIL,p95 889.8 ms > 100 ms,1,32,64.00,3840.00,,7722,64.350,3861.00,15.5,0.0155,,,,,687.3,889.8,974.3,,,,,28.7,,1.5,98.4,,,,,server_vit_facebook_dinov2-giant_interactive_20260911_193254.txt
